mrr,mop
0.7725802277432712,0.8141817944763132
0.7196756593479203,0.8518730870324682
0.7196742827565807,0.851874873561219
0.6808544069801833,0.8741682562119211
0.6094272121429515,0.8899882628311722
0.6094258355516119,0.8899908256060616
0.5876867051168293,0.9172717353601831
0.587676489360046,0.9180660802135019
0.587675549980112,0.9180742367689935
