mrr,mop
0.9022643840144754,0.09679129537376936
0.9002630037522256,0.09701924877498432
0.89923273657289,0.3526305845523576
0.8980805254097181,0.3934618236967149
0.8961271465107783,0.5469791116392728
0.8949749353476062,0.5821766821428518
0.8681667064819237,0.7366231326074231
0.5808306600232066,0.747898884292438
