mrr,mop
0.9046468829077525,0.09782676711758408
0.9007394262052649,0.2010603943756508
0.8963509316770186,0.5398224580258861
0.8930192272246015,0.5430178465791212
0.8761354975895624,0.5650940011040556
0.8690209533029899,0.7246847140781515
0.6753208144512491,0.7283230150230602
0.5781625637992097,0.7285603745993419
0.5599653969219187,0.7359018195531384
0.5232159145202624,0.7462747646340795
0.4556277056277055,0.7469873479586087
0.4395954890520108,0.750393083281351
